source_sa2,target_sa2,count,amount,age_bin
401021004,403041073,1482,10047,40-49
401021004,403041073,1039,7129,50-59
401021004,403041074,712,905,40-49
401021004,403041074,1033,1832,50-59
401021004,403041076,556,2097,30-39
401021004,403041076,1021,9153,50-59
401021004,403041076,510,4464,60-69
401021004,403041082,269,6825,40-49
401021004,403041083,790,2013,18-29
401021004,403041083,1195,8486,30-39
401021004,403041083,821,6536,50-59
401021004,403041084,795,5820,50-59
401021004,403041087,814,2802,18-29
401021004,403041087,982,6260,30-39
401021004,403041087,727,4073,40-49
401021004,404011090,818,14808,50-59
401021004,404011092,1033,777,18-29
401021004,404011092,942,4254,30-39
401021004,404011092,891,5565,40-49
401021004,404011092,684,3996,50-59
401021004,404011093,280,11415,18-29
401021004,404011093,1455,12395,30-39
401021004,404011093,189,14859,40-49
401021004,404011093,181,14416,50-59
401021004,404011093,1331,11072,60-69
401021004,404011096,999,4733,18-29
401021004,404011096,671,5085,60-69
401021004,404011097,720,4024,18-29
401021004,404011097,882,6468,30-39
401021004,404011097,624,5669,40-49
401021004,404011097,963,6085,50-59
401021004,404011097,589,2604,60-69
401021004,404021099,660,11774,18-29
401021004,404021099,761,14344,50-59
401021004,404021099,502,14881,60-69
401021004,404021101,931,563,18-29
401021004,404021101,960,2737,30-39
401021004,404021101,741,3234,40-49
401021004,404021101,1158,7657,50-59
401021004,404021102,862,7074,18-29
401021004,404021102,1268,6499,30-39
401021004,404021102,739,9996,40-49
401021004,404021102,920,10744,50-59
401021004,404021102,347,5483,60-69
401021004,404031104,156,12786,18-29
401021004,404031104,560,1984,30-39
401021004,404031104,826,5835,40-49
401021004,404031104,534,2136,50-59
401021004,404031104,102,12834,60-69
401021004,404031104,764,4250,70-79
401021004,404031107,332,13268,18-29
401021004,404031107,311,2177,30-39
401021004,404031107,586,4601,40-49
401021004,404031107,342,4199,50-59
401021004,404031107,34,3361,60-69
401021004,404031107,996,11499,70-79
401021004,404031108,733,4410,18-29
401021004,404031108,705,8176,30-39
401021004,404031108,1000,11359,40-49
401021004,404031108,911,9428,50-59
401021004,404031108,514,7825,60-69
401021004,404031108,1232,12007,70-79
401021004,405011114,692,2345,50-59
401021004,405021119,608,14318,40-49
401021004,405021119,235,12645,60-69
401021004,405031122,1326,2850,18-29
401021004,405041127,390,332,60-69
401021004,406011133,765,1423,18-29
401021004,406011133,652,2347,30-39
401021004,406021142,1021,2544,18-29
401021004,406021142,547,14169,50-59
401021004,407011144,1165,5530,18-29
401021004,407011144,98,11765,30-39
401021004,407011144,757,4231,40-49
401021004,407011144,637,1510,50-59
401021004,407011144,64,11410,60-69
401021004,407011144,717,7139,70-79
401021004,407011145,1035,1184,18-29
401021004,407011145,777,7151,30-39
401021004,407011145,1141,8905,50-59
401021004,407011145,1158,6825,60-69
401021004,407011146,831,2651,18-29
401021004,407011146,1287,7099,30-39
401021004,407011146,1273,8139,40-49
401021004,407011146,775,1125,50-59
401021004,407011146,1033,2083,60-69
401021004,407011147,669,7380,50-59
401021004,407011148,828,471,18-29
401021004,407011148,1425,10640,30-39
401021004,407011148,248,14541,40-49
401021004,407011148,220,14409,50-59
401021004,407011148,1472,12315,60-69
401021004,407011148,572,6009,70-79
401021004,407011149,897,14476,18-29
401021004,407011149,1083,4080,30-39
401021004,407011149,1481,8615,40-49
401021004,407011149,1187,7119,50-59
401021004,407011149,1215,7382,60-69
401021004,407021151,978,6118,40-49
401021004,407031164,779,2918,50-59
401021004,407031165,1185,6714,18-29
401021004,407031165,1354,8691,30-39
401021004,407031165,69,10990,40-49
401021004,407031165,1461,13367,50-59
401021004,407031165,1249,6408,60-69
401021004,407031169,1407,10055,18-29
401021004,407031169,833,14490,30-39
401021004,407031169,1124,2377,40-49
401021004,407031169,712,14688,50-59
401021004,407031169,424,14924,60-69
401021004,407031170,912,1190,50-59
401021005,401011001,959,1111,18-29
401021005,401011001,898,2296,30-39
401021005,401011001,1077,5905,40-49
401021005,401011001,635,1970,50-59
401021005,401011001,373,456,60-69
401021005,401011001,671,6419,70-79
401021005,401011002,505,14715,50-59
401021005,401021004,797,2198,18-29
401021005,401021004,803,3619,30-39
401021005,401021004,1078,8828,40-49
401021005,401021004,751,6354,50-59
401021005,401021004,716,4021,60-69
401021005,401021004,1383,13788,70-79
401021005,401021004,535,5149,80+
401021005,401021005,916,964,18-29
401021005,401021005,1143,4291,30-39
401021005,401021005,1407,9611,40-49
401021005,401021005,1151,6238,50-59
401021005,401021005,1218,11323,60-69
401021005,401021005,371,2198,70-79
401021005,401021005,1180,12551,80+
401021005,401021006,1360,7755,18-29
401021005,401021006,1433,10089,30-39
401021005,401021006,318,478,40-49
401021005,401021006,103,11912,50-59
401021005,401021006,14,12199,60-69
401021005,401021006,1095,5596,70-79
401021005,401021007,105,11290,18-29
401021005,401021007,263,14556,30-39
401021005,401021007,372,2340,40-49
401021005,401021007,302,1040,50-59
401021005,401021007,88,13547,60-69
401021005,401021007,681,5609,70-79
401021005,401021007,1334,11202,80+
401021005,401021008,1159,9602,30-39
401021005,401021008,1254,9124,40-49
401021005,401021008,942,6512,50-59
401021005,401031012,1334,5179,18-29
401021005,401031012,1426,9269,30-39
401021005,401031012,115,12666,40-49
401021005,401031012,1507,11556,50-59
401021005,401031012,1036,7307,60-69
401021005,401031013,1123,5748,18-29
401021005,401031013,1423,11615,30-39
401021005,401031013,1091,9753,50-59
401021005,401031013,963,9278,60-69
401021005,401051017,1125,6699,18-29
401021005,401051017,1224,9817,30-39
401021005,401051017,1384,11100,40-49
401021005,401051017,927,7228,50-59
401021005,401051019,960,1781,40-49
401021005,401061021,559,4107,40-49
401021005,401071023,1001,7393,40-49
401021005,401071024,833,5852,30-39
401021005,401071024,1377,12167,40-49
401021005,401071024,805,7840,50-59
401021005,401071024,891,6198,60-69
401021005,402031036,1014,11645,40-49
401021005,403021064,1471,8594,18-29
401021005,403021064,1140,9716,40-49
401021005,403021064,897,8274,50-59
401021005,403031067,529,14499,18-29
401021005,403031067,730,3185,50-59
401021005,403031068,761,4155,30-39
401021005,403031069,301,1748,30-39
401021005,403031069,1020,8550,40-49
401021005,404011093,752,3816,50-59
401021005,404011097,1159,4593,40-49
401021005,404031104,842,4849,18-29
401021005,404031104,978,5028,30-39
401021005,404031104,1351,9755,40-49
401021005,404031104,701,5209,50-59
401021005,404031107,994,2060,18-29
401021005,404031107,724,5403,30-39
401021005,404031107,529,5743,40-49
401021005,404031108,1140,7916,18-29
401021005,404031108,968,11933,30-39
401021005,404031108,955,11375,40-49
401021005,404031108,1086,11567,50-59
401021005,406021139,790,4150,60-69
401021005,407011144,793,2893,40-49
401021005,407011146,933,5429,50-59
401021005,407011148,851,4128,30-39
401021005,407011148,1341,5458,70-79
401021005,407031165,982,8347,30-39
401021005,407031165,953,4946,50-59
401021005,407031165,269,13736,60-69
401021006,401011001,48,7757,18-29
401021006,401011001,1332,6043,30-39
401021006,401011001,1248,7995,40-49
401021006,401011001,1128,6666,50-59
401021006,401011001,369,895,60-69
401021006,401011001,757,7462,70-79
401021006,401011002,1180,2336,18-29
401021006,401011002,912,1073,30-39
401021006,401011002,1337,3707,40-49
401021006,401011002,900,1545,50-59
401021006,401021003,222,9061,18-29
401021006,401021003,1317,10701,30-39
401021006,401021003,1301,10055,40-49
401021006,401021003,1237,10812,50-59
401021006,401021003,910,10012,60-69
401021006,401021004,799,1643,18-29
401021006,401021004,1130,8899,30-39
401021006,401021004,1246,9759,40-49
401021006,401021004,932,7442,50-59
401021006,401021004,545,4929,60-69
401021006,401021004,123,13619,70-79
401021006,401021004,793,9529,80+
401021006,401021005,134,10231,18-29
401021006,401021005,268,13192,30-39
401021006,401021005,392,427,40-49
401021006,401021005,233,13819,50-59
401021006,401021005,566,3461,70-79
401021006,401021005,135,13533,80+
401021006,401021006,949,1629,18-29
401021006,401021006,969,3827,30-39
401021006,401021006,1028,5054,40-49
401021006,401021006,989,5725,50-59
401021006,401021006,519,1156,60-69
401021006,401021006,1445,11759,70-79
401021006,401021006,361,2911,80+
401021006,401021007,565,1129,18-29
401021006,401021007,458,1931,30-39
401021006,401021007,617,4404,40-49
401021006,401021007,479,3003,50-59
401021006,401021007,159,343,60-69
401021006,401021007,927,7870,70-79
401021006,401021007,1334,12047,80+
401021006,401021008,846,14302,18-29
401021006,401021008,962,8795,40-49
401021006,401021008,478,2924,50-59
401021006,401021009,827,4197,18-29
401021006,401021009,741,4390,40-49
401021006,401021010,707,13805,18-29
401021006,401021010,895,5950,30-39
401021006,401031011,949,7054,30-39
401021006,401031011,801,5469,40-49
401021006,401031011,927,5704,50-59
401021006,401031011,248,14764,60-69
401021006,401031012,273,11443,18-29
401021006,401031012,172,11421,30-39
401021006,401031012,290,13053,40-49
401021006,401031012,190,13288,50-59
401021006,401031012,1198,8630,60-69
401021006,401031013,226,13322,18-29
401021006,401031013,1448,10978,30-39
401021006,401031013,267,14720,40-49
401021006,401031013,179,622,50-59
401021006,401031013,1164,11219,60-69
401021006,401031013,401,2137,70-79
401021006,401041015,790,1452,30-39
401021006,401041016,862,7018,30-39
401021006,401041016,415,3153,40-49
401021006,401041016,914,7494,50-59
401021006,401041016,305,4938,60-69
401021006,401051017,204,10856,18-29
401021006,401051017,1244,9259,30-39
401021006,401051017,1426,12213,40-49
401021006,401051017,1471,12592,50-59
401021006,401051017,929,7854,60-69
401021006,401051017,168,13965,70-79
401021006,401051018,1158,5667,18-29
401021006,401051018,1064,4971,30-39
401021006,401051018,1005,6541,40-49
401021006,401051018,973,5264,50-59
401021006,401051019,787,7342,30-39
401021006,401051019,1039,9605,40-49
401021006,401051019,855,7791,50-59
401021006,401061021,531,6871,50-59
401021006,401071023,1348,5723,18-29
401021006,401071023,1047,5069,30-39
401021006,401071023,957,4567,40-49
401021006,401071023,1139,6872,50-59
401021006,401071024,1229,7151,18-29
401021006,401071024,1173,8722,30-39
401021006,401071024,1496,11742,40-49
401021006,401071024,1394,12534,50-59
401021006,401071024,1020,7120,60-69
401021006,402011026,54,11009,18-29
401021006,402011026,582,418,30-39
401021006,402021030,957,5091,18-29
401021006,402021030,842,3539,30-39
401021006,402031036,1514,12881,18-29
401021006,402031036,1164,12567,30-39
401021006,402031036,1295,13129,40-49
401021006,402031036,1315,14841,50-59
401021006,402031037,1254,3010,18-29
401021006,402031037,531,13205,40-49
401021006,402031038,1172,5693,18-29
401021006,402031038,579,3559,40-49
401021006,402031038,408,5922,50-59
401021006,402041046,873,3651,50-59
401021006,402051049,1290,5018,18-29
401021006,402051052,1002,4164,18-29
401021006,402051052,509,692,30-39
401021006,402051052,186,14230,40-49
401021006,402051052,314,641,50-59
401021006,402051052,83,14129,60-69
401021006,402051052,715,3830,70-79
401021006,402051055,1471,8511,18-29
401021006,402051055,1154,7450,30-39
401021006,402051055,1035,6764,40-49
401021006,402051055,1445,11845,50-59
401021006,402051055,707,3504,60-69
401021006,403011057,1265,4329,18-29
401021006,403011057,876,5450,50-59
401021006,403021058,613,8111,40-49
401021006,403021058,900,7343,50-59
401021006,403021061,1044,3928,18-29
401021006,403021064,328,12947,18-29
401021006,403021064,1429,10379,30-39
401021006,403021064,1412,10366,40-49
401021006,403021064,1426,10417,50-59
401021006,403021064,959,6589,60-69
401021006,403031067,1221,3874,18-29
401021006,403031067,1154,3898,40-49
401021006,403031068,1009,7857,18-29
401021006,403031068,949,8060,30-39
401021006,403031068,957,9747,40-49
401021006,403031068,1204,9769,50-59
401021006,403031068,408,1143,60-69
401021006,403031069,844,2046,18-29
401021006,403031069,1119,8483,40-49
401021006,403031069,269,3631,60-69
401021006,404011093,1152,5392,18-29
401021006,404011093,842,5308,30-39
401021006,404011093,1002,7533,40-49
401021006,404011093,927,8527,50-59
401021006,404021101,782,271,40-49
401021006,404021102,951,3302,18-29
401021006,404021102,1180,10822,30-39
401021006,404021102,513,10223,40-49
401021006,404021102,624,8276,50-59
401021006,404031104,1358,10023,18-29
401021006,404031104,1172,8911,30-39
401021006,404031104,1406,11929,40-49
401021006,404031104,1294,10111,50-59
401021006,404031104,639,3443,60-69
401021006,404031107,1301,9959,18-29
401021006,404031107,1318,9465,30-39
401021006,404031107,860,7740,40-49
401021006,404031107,1095,10992,50-59
401021006,404031107,424,3742,60-69
401021006,404031108,1395,12828,18-29
401021006,404031108,1512,12894,30-39
401021006,404031108,1476,1917,40-49
401021006,404031108,1459,14619,50-59
401021006,404031108,988,12227,60-69
401021006,405031122,1017,3231,50-59
401021006,405041127,550,2524,60-69
401021006,406021142,1137,3678,18-29
401021006,406021143,914,12747,18-29
401021006,407011144,1164,7421,40-49
401021006,407011144,1120,6732,50-59
401021006,407011144,505,1181,60-69
401021006,407011145,266,13762,70-79
401021006,407011146,681,2361,50-59
401021006,407011148,886,4018,30-39
401021006,407011148,842,4628,40-49
401021006,407011148,1383,10946,50-59
401021006,407011148,491,2948,60-69
401021006,407011149,248,13909,60-69
401021006,407031164,784,2564,40-49
401021006,407031164,470,13218,50-59
401021006,407031165,1385,8507,18-29
401021006,407031165,1317,9390,30-39
401021006,407031165,1409,12046,40-49
401021006,407031165,1428,11706,50-59
401021006,407031165,1050,9050,60-69
401021006,407031169,569,2712,40-49
401021006,407031169,695,14048,50-59
401021007,401011001,503,12599,18-29
401021007,401011001,328,12594,30-39
401021007,401011001,334,13397,40-49
401021007,401011001,1342,8965,50-59
401021007,401011001,712,3756,60-69
401021007,401011001,1510,11630,70-79
401021007,401011001,1241,2916,80+
401021007,401011002,311,8862,18-29
401021007,401011002,126,9320,30-39
401021007,401011002,16,7459,40-49
401021007,401011002,1049,7418,50-59
401021007,401011002,589,13615,60-69
401021007,401021003,1067,7635,30-39
401021007,401021003,456,376,50-59
401021007,401021004,1365,6882,18-29
401021007,401021004,1252,7076,30-39
401021007,401021004,1075,7254,40-49
401021007,401021004,793,4942,50-59
401021007,401021004,611,4599,60-69
401021007,401021004,1329,11429,70-79
401021007,401021004,408,3456,80+
401021007,401021005,639,13683,18-29
401021007,401021005,656,831,30-39
401021007,401021005,617,159,40-49
401021007,401021005,324,14451,50-59
401021007,401021005,20,11945,60-69
401021007,401021005,935,4603,70-79
401021007,401021006,1112,1249,18-29
401021007,401021006,983,2316,30-39
401021007,401021006,616,1031,40-49
401021007,401021006,408,14329,50-59
401021007,401021006,1470,11873,60-69
401021007,401021006,603,3291,70-79
401021007,401021007,300,12535,18-29
401021007,401021007,308,13651,30-39
401021007,401021007,365,14547,40-49
401021007,401021007,70,12670,50-59
401021007,401021007,1403,11140,60-69
401021007,401021007,747,4083,70-79
401021007,401021007,981,7963,80+
401021007,401021008,214,9791,18-29
