source_sa2,target_sa2,count,amount,mcc
401021003,402041040,5487,8761,Apparel Discount and Department Stores
401021003,402041040,3359,1901,Retail Food Grocery and Supermarkets
401021003,402041041,3155,10982,Auto and Transportation
401021003,402041042,6080,14606,Hardware Supplies and Homewares
401021003,402041046,3487,4618,Apparel Discount and Department Stores
401021003,402041046,2615,7766,Auto and Transportation
401021003,402041046,3962,14196,Dining Sports and Entertainment
401021003,402041046,5203,9712,Retail Food Grocery and Supermarkets
401021003,402041047,5235,8743,Retail Food Grocery and Supermarkets
401021003,402041048,3122,10033,Dining Sports and Entertainment
401021003,402041171,4933,14114,Dining Sports and Entertainment
401021003,402041171,3451,2563,Retail Food Grocery and Supermarkets
401021003,402041172,5922,12746,Auto and Transportation
401021003,402051049,498,13036,Apparel Discount and Department Stores
401021003,402051049,3129,4382,Auto and Transportation
401021003,402051049,1175,6882,Dining Sports and Entertainment
401021003,402051049,3894,8522,Hardware Supplies and Homewares
401021003,402051049,4183,7104,Luxury and Speciality Stores
401021003,402051049,2933,5150,Retail Food Grocery and Supermarkets
401021003,402051049,4575,8307,Trades and Light Manufacturing
401021003,402051051,4764,8613,Apparel Discount and Department Stores
401021003,402051051,37,13327,Retail Food Grocery and Supermarkets
401021003,402051052,344,12398,Apparel Discount and Department Stores
401021003,402051052,2068,3598,Auto and Transportation
401021003,402051052,5143,2297,Dining Sports and Entertainment
401021003,402051052,3123,6425,Hardware Supplies and Homewares
401021003,402051052,3918,7661,Luxury and Speciality Stores
401021003,402051052,5185,163,Medical and Personal Care
401021003,402051052,623,1548,Personal Services
401021003,402051052,1088,6104,Professional Services
401021003,402051052,4282,6288,Retail Food Grocery and Supermarkets
401021003,402051052,4177,9390,Trades and Light Manufacturing
401021003,402051053,2628,2590,Apparel Discount and Department Stores
401021003,402051053,1748,14384,Auto and Transportation
401021003,402051053,3194,4767,Retail Food Grocery and Supermarkets
401021003,402051054,4063,6370,Auto and Transportation
401021003,402051054,3762,409,Dining Sports and Entertainment
401021003,402051054,2380,4351,Retail Food Grocery and Supermarkets
401021003,402051055,4842,10541,Apparel Discount and Department Stores
401021003,402051055,2296,2500,Auto and Transportation
401021003,402051055,3856,2417,Dining Sports and Entertainment
401021003,402051055,4768,10707,Hardware Supplies and Homewares
401021003,402051055,2625,918,Luxury and Speciality Stores
401021003,402051055,4219,10200,Medical and Personal Care
401021003,402051055,4680,10587,Personal Services
401021003,402051055,2068,10225,Professional Services
401021003,402051055,4320,6723,Retail Food Grocery and Supermarkets
401021003,403011057,3456,915,Dining Sports and Entertainment
401021003,403021064,3256,4781,Apparel Discount and Department Stores
401021003,403041087,863,1096,Auto and Transportation
401021003,404011093,3463,14172,Dining Sports and Entertainment
401021003,404021100,2940,10865,Dining Sports and Entertainment
401021003,404021101,3377,4988,Auto and Transportation
401021003,404021101,3114,11266,Dining Sports and Entertainment
401021003,404021102,3143,10643,Auto and Transportation
401021003,404031104,3061,2080,Auto and Transportation
401021003,404031104,2790,10810,Dining Sports and Entertainment
401021003,404031104,3625,9783,Hardware Supplies and Homewares
401021003,404031104,3309,2217,Luxury and Speciality Stores
401021003,404031107,2689,4910,Auto and Transportation
401021003,404031108,2173,6327,Auto and Transportation
401021003,404031108,4711,150,Dining Sports and Entertainment
401021003,404031108,2498,8273,Hardware Supplies and Homewares
401021003,404031108,3194,429,Retail Food Grocery and Supermarkets
401021003,405011110,4098,2494,Dining Sports and Entertainment
401021003,405011110,1278,496,Medical and Personal Care
401021003,405011110,2082,10502,Personal Services
401021003,405011110,6207,9641,Retail Food Grocery and Supermarkets
401021003,405011111,4373,1246,Retail Food Grocery and Supermarkets
401021003,405011112,5495,2699,Retail Food Grocery and Supermarkets
401021003,405011114,4205,8034,Retail Food Grocery and Supermarkets
401021003,405011115,3292,1248,Retail Food Grocery and Supermarkets
401021003,405021119,3053,2257,Auto and Transportation
401021003,406011134,123,1629,Retail Food Grocery and Supermarkets
401021003,407031164,3690,9223,Auto and Transportation
401021003,407031164,5598,6770,Retail Food Grocery and Supermarkets
401021003,407031164,2743,2300,Travel Accommodation and Rentals
401021003,407031165,5479,8965,Apparel Discount and Department Stores
401021003,407031165,3639,8298,Auto and Transportation
401021003,407031165,4814,1449,Dining Sports and Entertainment
401021003,407031165,5987,8597,Retail Food Grocery and Supermarkets
401021003,407031169,2320,2117,Auto and Transportation
401021004,401011001,887,840,Apparel Discount and Department Stores
401021004,401011001,1499,10565,Auto and Transportation
401021004,401011001,4507,1169,Dining Sports and Entertainment
401021004,401011001,289,1810,Hardware Supplies and Homewares
401021004,401011001,530,676,Luxury and Speciality Stores
401021004,401011001,2630,10784,Medical and Personal Care
401021004,401011001,6182,8548,Personal Services
401021004,401011001,5038,13722,Professional Services
401021004,401011001,1465,9921,Retail Food Grocery and Supermarkets
401021004,401011001,2108,5521,Trades and Light Manufacturing
401021004,401011001,2609,1226,Travel Accommodation and Rentals
401021004,401011002,4702,1687,Auto and Transportation
401021004,401011002,4534,1399,Dining Sports and Entertainment
401021004,401011002,3194,13196,Medical and Personal Care
401021004,401011002,4174,7725,Personal Services
401021004,401011002,6176,7847,Retail Food Grocery and Supermarkets
401021004,401021003,4249,1544,Dining Sports and Entertainment
401021004,401021004,4273,8639,Apparel Discount and Department Stores
401021004,401021004,3873,6714,Auto and Transportation
401021004,401021004,5867,6962,Dining Sports and Entertainment
401021004,401021004,1432,806,Hardware Supplies and Homewares
401021004,401021004,3722,3183,Luxury and Speciality Stores
401021004,401021004,517,1380,Medical and Personal Care
401021004,401021004,891,2736,Personal Services
401021004,401021004,3920,12808,Professional Services
401021004,401021004,1966,14784,Retail Food Grocery and Supermarkets
401021004,401021004,5322,10983,Trades and Light Manufacturing
401021004,401021004,2922,6215,Travel Accommodation and Rentals
401021004,401021005,3562,10237,Apparel Discount and Department Stores
401021004,401021005,5881,11719,Auto and Transportation
401021004,401021005,3712,3564,Dining Sports and Entertainment
401021004,401021005,606,12946,Luxury and Speciality Stores
401021004,401021005,2822,3226,Medical and Personal Care
401021004,401021005,3987,9473,Personal Services
401021004,401021005,5800,9493,Retail Food Grocery and Supermarkets
401021004,401021005,962,7673,Trades and Light Manufacturing
401021004,401021006,1120,1056,Auto and Transportation
401021004,401021006,3154,1243,Dining Sports and Entertainment
401021004,401021006,613,13891,Hardware Supplies and Homewares
401021004,401021006,3713,12087,Luxury and Speciality Stores
401021004,401021006,2234,1768,Medical and Personal Care
401021004,401021006,3601,10866,Personal Services
401021004,401021006,4864,5031,Retail Food Grocery and Supermarkets
401021004,401021006,4242,7024,Travel Accommodation and Rentals
401021004,401021007,1528,335,Apparel Discount and Department Stores
401021004,401021007,5864,14120,Auto and Transportation
401021004,401021007,1093,8655,Dining Sports and Entertainment
401021004,401021007,1889,5975,Hardware Supplies and Homewares
401021004,401021007,6200,12273,Luxury and Speciality Stores
401021004,401021007,1925,6499,Medical and Personal Care
401021004,401021007,1716,4084,Personal Services
401021004,401021007,3705,12971,Professional Services
401021004,401021007,2286,1987,Retail Food Grocery and Supermarkets
401021004,401021007,191,2076,Trades and Light Manufacturing
401021004,401021007,5651,10653,Travel Accommodation and Rentals
401021004,401021008,3877,4122,Auto and Transportation
401021004,401021008,4720,3684,Dining Sports and Entertainment
401021004,401021008,5967,3646,Retail Food Grocery and Supermarkets
401021004,401021009,3690,5070,Dining Sports and Entertainment
401021004,401021010,2812,14875,Dining Sports and Entertainment
401021004,401021010,4009,3082,Luxury and Speciality Stores
401021004,401031011,3384,7493,Auto and Transportation
401021004,401031011,2166,12144,Dining Sports and Entertainment
401021004,401031011,3392,6972,Luxury and Speciality Stores
401021004,401031011,2720,9543,Medical and Personal Care
401021004,401031011,990,13624,Retail Food Grocery and Supermarkets
401021004,401031012,5094,9567,Auto and Transportation
401021004,401031012,5733,5064,Dining Sports and Entertainment
401021004,401031012,5736,12038,Hardware Supplies and Homewares
401021004,401031012,3228,4326,Luxury and Speciality Stores
401021004,401031012,3698,11467,Medical and Personal Care
401021004,401031012,2295,3367,Personal Services
401021004,401031012,1271,14619,Retail Food Grocery and Supermarkets
401021004,401031013,5449,12698,Apparel Discount and Department Stores
401021004,401031013,1609,5005,Auto and Transportation
401021004,401031013,5711,5064,Dining Sports and Entertainment
401021004,401031013,4242,2440,Hardware Supplies and Homewares
401021004,401031013,4573,9577,Luxury and Speciality Stores
401021004,401031013,1862,8651,Medical and Personal Care
401021004,401031013,2169,3261,Personal Services
401021004,401031013,5554,6426,Retail Food Grocery and Supermarkets
401021004,401041015,3632,5962,Apparel Discount and Department Stores
401021004,401041015,4052,390,Dining Sports and Entertainment
401021004,401041015,2656,3269,Luxury and Speciality Stores
401021004,401041015,68,10436,Retail Food Grocery and Supermarkets
401021004,401041016,5297,11821,Auto and Transportation
401021004,401041016,5935,3908,Dining Sports and Entertainment
401021004,401041016,4581,1774,Hardware Supplies and Homewares
401021004,401041016,3273,3818,Luxury and Speciality Stores
401021004,401041016,3416,10411,Medical and Personal Care
401021004,401041016,2579,9499,Personal Services
401021004,401041016,420,9167,Retail Food Grocery and Supermarkets
401021004,401041016,3745,2920,Travel Accommodation and Rentals
401021004,401051017,1083,1551,Apparel Discount and Department Stores
401021004,401051017,492,14644,Auto and Transportation
401021004,401051017,5884,5836,Dining Sports and Entertainment
401021004,401051017,2284,4429,Hardware Supplies and Homewares
401021004,401051017,3940,8059,Luxury and Speciality Stores
401021004,401051017,5933,1771,Medical and Personal Care
401021004,401051017,6166,13543,Personal Services
401021004,401051017,2356,14423,Professional Services
401021004,401051017,1283,13460,Retail Food Grocery and Supermarkets
401021004,401051017,422,10275,Travel Accommodation and Rentals
401021004,401051018,3803,6843,Apparel Discount and Department Stores
401021004,401051018,4084,6914,Auto and Transportation
401021004,401051018,1496,8400,Dining Sports and Entertainment
401021004,401051018,6168,12186,Hardware Supplies and Homewares
401021004,401051018,3718,4647,Luxury and Speciality Stores
401021004,401051018,5968,9024,Retail Food Grocery and Supermarkets
401021004,401051019,4727,8130,Apparel Discount and Department Stores
401021004,401051019,935,1631,Auto and Transportation
401021004,401051019,536,7284,Dining Sports and Entertainment
401021004,401051019,2709,14679,Hardware Supplies and Homewares
401021004,401051019,5142,12534,Luxury and Speciality Stores
401021004,401051019,4302,11839,Medical and Personal Care
401021004,401051019,1654,13370,Retail Food Grocery and Supermarkets
401021004,401061020,2638,6658,Apparel Discount and Department Stores
401021004,401061020,4965,11391,Auto and Transportation
401021004,401061020,3562,11216,Dining Sports and Entertainment
401021004,401061021,4758,8792,Apparel Discount and Department Stores
